5949,statistics,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
5950,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
5951,result,,LiteralData,double,,,,
5952,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5953,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5954,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5955,result,,LiteralData,boolean,,,,
5956,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5957,result,,LiteralData,boolean,,,,
5958,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5959,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5960,result,,LiteralData,int,,,,
5961,result,,LiteralData,boolean,,,,
5962,result,,LiteralData,double,,,,
5963,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5964,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5965,result,,LiteralData,boolean,,,,
5966,result,,LiteralData,boolean,,,,
5967,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5968,result,,LiteralData,string,,,,
5969,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5970,result,,LiteralData,double,,,,
5971,result,,LiteralData,double,,,,
5972,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5973,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5974,result,,Vector,"text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/3.1.1,text/xml; subtype=gml/2.1.2,application/wkt,application/ewkt,application/gml-3.1.1,application/gml-2.1.2,application/json",,,,
5975,result,,LiteralData,boolean,,,,
5976,result,,LiteralData,boolean,,,,
5977,result,,LiteralData,boolean,,,,
5978,result,,LiteralData,boolean,,,,
5979,result,,LiteralData,boolean,,,,
5980,result,,LiteralData,boolean,,,,
5981,result,,LiteralData,boolean,,,,
5982,result,,LiteralData,double,,,,
5983,result,,LiteralData,int,,,,
5984,result,,LiteralData,int,,,,
5985,result,,LiteralData,int,,,,
5986,result,,LiteralData,boolean,,,,
