1052,Solar Radiation,0
1053,Solar Radiation,0
1054,Solar Radiation,0
1055,Visibility analysis,0
1056,3D Surface analysis,0
1057,Surface analysis,0
1058,3D Interpolation,0
1059,3D Raster calculation,0
1060,Simulation analysis,0
1061,Interpolation analysis,0
1062,Raster calculation,0
1063,Surface analysis,0
1064,Raster shape analysis,0
1065,Raster shape analysis,0
1066,Raster data management,0
1067,Raster data management,0
1068,Raster to vector,0
1069,Surface analysis,0
1070,Hydrological analysis,0
1071,Surface analysis,0
1072,Data extraction,0
1073,Zonal statistics,0
1074,Raster calculation,0
1075,Raster calculation,0
1076,Visibility analysis,0
1077,3D Raster calculation,0
1078,Distance analysis,0
1079,Distance analysis,0
1080,Distance analysis,0
1081,Hydrological analysis,0
1082,Hydrological analysis,0
1083,Data extraction,0
1084,Data extraction,0
1085,Raster spatial analysis and calculation,1
1086,Proximity analysis,0
1087,Topology editing,0
1088,Topology editing,0
1089,Vector data attribute editing,0
1090,Topology editing,0
1091,Cluster and pattern analysis,0
1092,Data extraction,0
1093,Vector data management,0
1094,Geometry,0
1095,Vector overlay analysis,0
1096,Proximity analysis,0
1097,3D Raster calculation,0
1098,Topology editing,0
1099,Vector data management,0
1100,3D collection,0
1101,Vector shape analysis,0
1102,Vector shape analysis,0
1103,Data import,0
1104,Data import,0
1105,Data import,0
1106,Data import,0
1107,Vector data management,0
1108,Data import,0
1109,Data import,0
1110,Data import,0
1111,Vector data management,0
1112,Spatial / Stratified sampling,0
1113,Density analysis,0
1114,Density analysis,0
1115,Vector data attribute editing,0
1116,Edge detection filters,0
1117,Feature / Object extraction,0
1118,Vector data management,0
1119,Neighborhood statistics,0
1120,Path analysis,0
1121,Path analysis,0
1122,Network analys,1
1123,Positioning and configuration analysis,0
1124,Positioning and configuration analysis,0
1125,Positioning and configuration analysis,0
1126,Path analysis,0
1127,Path analysis,0
1128,Path analysis,0
1129,Network building,0
1130,Network building,0
1131,Path analysis,0
1132,Network building,0
1133,Path analysis,0
1134,Network building,0
1135,Network building,0
